stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
00018055,,"McLaughlin Rd S s/of Kingknoll Dr",,  43.653912, -79.739853,,,0,,,1
00018060,,"McLaughlin Rd S s/of Ray Lawson Blvd",,  43.650600, -79.735992,,,0,,,1
00018070,,"McLaughlin Rd S at Oaklea Blvd",,  43.647995, -79.732498,,,0,,,1
00018080,,"Oaklea Blvd at Pauline Vanier E.S.(56 Oaklea Blvd)",,  43.646370, -79.734062,,,0,,,0
00018090,,"Oaklea Blvd opp Rollingwood Dr",,  43.645687, -79.735832,,,0,,,0
00018100,,"Oaklea Blvd opp Rodwell Crt",,  43.646088, -79.737625,,,0,,,1
00018110,,"Ray Lawson Blvd at Stalbridge Ave",,  43.646152, -79.739601,,,0,,,0
00018120,,"Ray Lawson Blvd at Hickory Wood Jr. E.S.",,  43.645691, -79.742439,,,0,,,1
00018130,,"Ray Lawson Blvd at Kingknoll Dr",,  43.644386, -79.744713,,,0,,,1
00018135,,"Kingknoll Dr n/of Ray Lawson Blvd",,  43.644547, -79.745605,,,0,,,0
00018140,,"Kingknoll Dr opp Derby Rd",,  43.645210, -79.746704,,,0,,,0
00018150,,"Kingknoll Dr opp Pennsylvania Ave",,  43.646770, -79.747147,,,0,,,0
00018170,,"Kingknoll Dr e/of Tulip Dr",,  43.649433, -79.744751,,,0,,,0
00018180,,"Kingknoll Dr w/of Windmill Blvd",,  43.651505, -79.743118,,,0,,,0
00018190,,"Kingknoll Dr at 45 Kingknoll Dr (w/of McLaughlin)",,  43.653275, -79.741219,,,0,,,1
00018200,,"Sheridan Rt 52/53 EB Stop to Brampton Gateway Term",,  43.656414, -79.740494,,,0,place_SHER,,1
00018205,,"Sheridan Rt 53 WB Stop",,  43.656528, -79.740685,,,0,place_SHER,,1
00018290,,"Central Park Dr n/of Hanover Rd",,  43.722176, -79.724258,,,0,,,1
00018300,,"Central Park Dr n/of Howden Blvd",,  43.724834, -79.727028,,,0,,,1
00018310,,"Central Park Dr e/of Hilldale Cres (W)",,  43.726376, -79.727753,,,0,,,1
00018370,,"Bramalea Rd n/of Trillium Crt",,  43.740589, -79.738899,,,0,,,0
00018380,,"Bramalea Rd at Professor's Lake Pky",,  43.741535, -79.740158,,,0,,,0
00018425,,"Bovaird Dr E at Sunny Meadow Blvd",,  43.749794, -79.739273,,,0,,,1
00018430,,"Sunny Meadow Blvd s/of Thunderbird Trail",,  43.750370, -79.740929,,,0,,,0
00018440,,"Sunny Meadow Blvd at Peter Robertson Blvd",,  43.751682, -79.741753,,,0,,,1
00018540,,"Fernforest Dr opp Kimberly Cres (S)",,  43.741493, -79.754288,,,0,,,1
00018550,,"Fernforest Dr at Softneedle Ave",,  43.739288, -79.753082,,,0,,,1
00018560,,"MacKay St N s/of Bovaird Dr E",,  43.737629, -79.750504,,,0,,,0
00018570,,"Mackay St N s/of Middleton Way",,  43.736462, -79.748489,,,0,,,1
00018580,,"Mackay St N at Mayberry Crt",,  43.735737, -79.747253,,,0,,,1
00018590,,"Mackay St N at Ashton Cres",,  43.735325, -79.745491,,,0,,,1
00018600,,"Mackay St N opp Morley Cres (S)",,  43.735245, -79.743927,,,0,,,1
00018610,,"Mackay St S at Mangrove Rd",,  43.734402, -79.741310,,,0,,,0
00018630,,"Mackay St S at Maitland St",,  43.733307, -79.737457,,,0,,,1
00018640,,"Mackay St S n/of Mayfair Cres",,  43.732067, -79.735344,,,0,,,0
00018660,,"Williams Pky E opp Mansfield St (W)",,  43.727325, -79.739716,,,0,,,1
00018670,,"Williams Pky E opp Mansfield St (E)",,  43.728897, -79.737312,,,0,,,1
00018680,,"Dixie Rd s/of Williams Pky E",,  43.724934, -79.741798,,,0,,,0
00018690,,"Dixie Rd at Lascelles Blvd",,  43.723228, -79.739510,,,0,,,0
00018700,,"Dixie Rd opp Crescent Hill Dr (S)",,  43.721062, -79.736549,,,0,,,0
00018710,,"Dixie Rd at Howden Blvd",,  43.719402, -79.734367,,,0,,,1
00018720,,"Dixie Rd at Hazelwood Dr",,  43.718208, -79.732758,,,0,,,0
00018730,,"Dixie Rd at Hillside Dr (n/of Queen St E)",,  43.716110, -79.730019,,,0,,,1
00018740,,"Dixie Rd at Lisa St",,  43.713348, -79.726418,,,0,,,1
00018870,,"Hurontario St at Perth St",,  43.727993, -79.816727,,,0,,,1
00018880,,"Hurontario St n/of Perth St",,  43.729565, -79.818985,,,0,,,0
00018885,,"Hurontario St at Roycrest St",,  43.730396, -79.820099,,,0,,,1
00018887,,"Hurontario St btwn Roycrest St & Mayfield Rd",,  43.732300, -79.822769,,,0,,,0
00018920,,"Mayfield Rd opp Summer Valley Blvd",,  43.736164, -79.822182,,,0,,,1
00018930,,"Mayfield Rd at Inder Heights Dr",,  43.740520, -79.817657,,,0,,,0
00018940,,"Kennedy Rd N s/of Mayfield Rd",,  43.743145, -79.813950,,,0,,,0
00018950,,"Kennedy Rd N s/of Kenpark Ave",,  43.741909, -79.812271,,,0,,,0
00018960,,"Kennedy Rd N at Carnforth Dr",,  43.738571, -79.807724,,,0,,,1
00018970,,"Kennedy Rd N opp Christie Dr",,  43.737267, -79.805923,,,0,,,1
00019060,,"Sandalwood Pkwy w/of Kennedy Rd",,  43.727863, -79.793488,,,0,,,1
00019070,,"Kennedy Rd N opp Piedmont Dr",,  43.725765, -79.790276,,,0,,,1
00019080,,"Kennedy Rd N opp Heart Lake Medical Bldg",,  43.724148, -79.788017,,,0,,,0
00019090,,"Kennedy Rd N at Ruth Ave",,  43.723019, -79.786491,,,0,,,1
00019100,,"Kennedy Rd N btwn Ruth Ave & Wexford Rd",,  43.721024, -79.783760,,,0,,,1
00019110,,"Kennedy Rd N at Wexford Rd",,  43.719505, -79.781708,,,0,,,1
00019120,,"Kennedy Rd N at Bovaird Dr E",,  43.716267, -79.777374,,,0,,,1
00019130,,"Kennedy Rd N btwn Bovaird Dr E & Centre St N",,  43.713688, -79.773849,,,0,,,1
00019140,,"Kennedy Rd N at Centre St N",,  43.711670, -79.771202,,,0,,,1
00019150,,"Kennedy Rd N btwn Centre St N & Williams Pky E",,  43.709789, -79.768585,,,0,,,1
00019160,,"Kennedy Rd N at Williams Pky E",,  43.708469, -79.766922,,,0,,,1
00019170,,"Kennedy Rd N at Linkdale Rd",,  43.706142, -79.763756,,,0,,,1
00019180,,"Kennedy Rd N at Vodden St E",,  43.702713, -79.759125,,,0,,,1
00019190,,"Kennedy Rd N opp Centennial Mall Private Entrance",,  43.701408, -79.757378,,,0,,,1
00019200,,"Kennedy Rd N at Edgemont Dr",,  43.700031, -79.755547,,,0,,,1
00019210,,"Kennedy Rd N at McCaul St",,  43.698765, -79.753845,,,0,,,1
00019220,,"Kennedy Rd N at Church St E",,  43.697750, -79.752487,,,0,,,1
00019230,,"Kennedy Rd S s/of Queen St E",,  43.695190, -79.749146,,,0,,,1
00019240,,"Kennedy Rd S s/of Eastern Ave",,  43.693508, -79.746819,,,0,,,0
00019250,,"Kennedy Rd S at Orenda Rd",,  43.692360, -79.745270,,,0,,,1
00019260,,"Kennedy Rd S at Clarence St",,  43.689892, -79.742020,,,0,,,1
00019270,,"Kennedy Rd S at Research Rd",,  43.687996, -79.739426,,,0,,,0
00019280,,"Kennedy Rd S at Dean St",,  43.686852, -79.737877,,,0,,,1
00019290,,"Kennedy Rd S at Tullamore Crt (Tullamore Nursing)",,  43.684990, -79.735367,,,0,,,0
00019300,,"Kennedy Rd S s/of Tullamore Crt",,  43.683712, -79.733643,,,0,,,0
00019310,,"Kennedy Rd S at Chamney Crt",,  43.682278, -79.731728,,,0,,,0
00019320,,"Kennedy Rd S btwn Chamney Crt & Rambler Dr",,  43.681103, -79.730209,,,0,,,0
00019330,,"Kennedy Rd S s/of Rambler Dr",,  43.678764, -79.727028,,,0,,,0
00019340,,"Kennedy Rd S at 365 Kennedy Rd S",,  43.677296, -79.725067,,,0,,,0
00019350,,"Kennedy Rd S at Steeles Ave E",,  43.676243, -79.723694,,,0,,,1
00019360,,"Kennedy Rd S s/of Steeles Ave E",,  43.674919, -79.721916,,,0,,,1
00019370,,"Kennedy Rd S at Hartford Trail",,  43.672710, -79.718163,,,0,,,0
00019372,,"Kennedy Rd S at Brampton Golf Club (7700 Kennedy)",,  43.669735, -79.714211,,,0,,,0
00019375,,"Kennedy Rd S opp Powerade Centre",,  43.667934, -79.711815,,,0,,,1
00019378,,"Kennedy Rd at 7580 Kennedy Rd",,  43.667706, -79.711029,,,0,,,1
00019390,,"Kennedy Rd S opp Secretariat Court",,  43.659340, -79.700226,,,0,,,1
00019400,,"Kennedy Rd S at Gibraltar Dr",,  43.654701, -79.693939,,,0,,,0
00019410,,"Kennedy Rd S at Admiral Blvd",,  43.652901, -79.691612,,,0,,,0
00019420,,"Kennedy Rd S at Courtneypark Dr E",,  43.647758, -79.684677,,,0,,,1
00019430,,"Courtneypark Dr E w/of Kennedy Rd",,  43.647411, -79.684982,,,0,,,1
00019440,,"Courtneypark Dr E at Innovator Dr",,  43.644630, -79.686745,,,0,,,1
00019450,,"Courtneypark Dr btwn Innovator Dr and Edwards Bl",,  43.642162, -79.688843,,,0,,,1
00019455,,"Courtneypark Dr at Edwards Blvd",,  43.639538, -79.691750,,,0,,,0
00019470,,"Courtneypark Dr E at Hurontario St",,  43.637547, -79.694016,,,0,,,0
00019490,,"Hurontario St n/of Ambassador Dr",,  43.639767, -79.697403,,,0,,,1
00019500,,"Hurontario St n/of Superior Blvd",,  43.641731, -79.700058,,,0,,,1
00019510,,"Hurontario St n/of Admiral Blvd",,  43.644035, -79.703171,,,0,,,1
00019520,,"Hurontario St at Derry Rd",,  43.646164, -79.705765,,,0,,,1
00019530,,"Derry Rd at Edwards Blvd",,  43.648415, -79.703339,,,0,,,1
00019540,,"Derry Rd btwn Edwards Blvd and  Kenderry Gate",,  43.650726, -79.700699,,,0,,,1
00019550,,"Derry Rd at Kenderry Gate",,  43.652077, -79.699341,,,0,,,1
00019560,,"Kennedy Rd S n/of Derry Rd",,  43.656693, -79.696213,,,0,,,1
00019565,,"Kennedy Rd S at Secretariat Crt",,  43.658924, -79.699226,,,0,,,1
00019567,,"Kennedy Rd S n/of Derry Rd",,  43.656437, -79.696365,,,0,,,1
00019570,,"Kennedy Rd S at Powerade Centre",,  43.666679, -79.709595,,,0,,,1
00019575,,"Kennedy Rd S opp Brampton Golf Club (7700 Kennedy)",,  43.669975, -79.714066,,,0,,,1
00019610,,"Kennedy Rd S n/of Steeles Ave E",,  43.676231, -79.723213,,,0,,,1
00019620,,"Kennedy Rd S at 370 Kennedy Rd S",,  43.677738, -79.725235,,,0,,,1
00019630,,"Kennedy Rd S opp Rambler Dr",,  43.679024, -79.727020,,,0,,,1
00019640,,"Kennedy Rd S n/of Rambler Dr",,  43.680950, -79.729599,,,0,,,1
00019650,,"Kennedy Rd S at Glidden Rd",,  43.682129, -79.731178,,,0,,,1
00019660,,"Kennedy Rd S opp Tullamore Rd",,  43.684124, -79.733849,,,0,,,1
00019670,,"Kennedy Rd S at Stafford Dr",,  43.685562, -79.735786,,,0,,,0
00019680,,"Kennedy Rd S opp Dean St (at 110 Kennedy Rd )",,  43.687008, -79.737724,,,0,,,0
00019690,,"Kennedy Rd S opp Research Rd (at 90 Kennedy Rd )",,  43.687904, -79.738914,,,0,,,1
00019700,,"Kennedy Rd S at Clarence St",,  43.689537, -79.741096,,,0,,,1
00019710,,"Kennedy Rd S n/of Orenda Rd",,  43.693020, -79.745781,,,0,,,1
00019720,,"Kennedy Rd S at Eastern Ave",,  43.693939, -79.747009,,,0,,,0
00019730,,"Kennedy Rd S at Queen St E",,  43.695343, -79.748795,,,0,,,1
00019740,,"Kennedy Rd N opp Church St",,  43.697628, -79.751938,,,0,,,1
00019750,,"Kennedy Rd N opp Edgemont Dr",,  43.700272, -79.755424,,,0,,,1
00019760,,"Kennedy Rd N at Centennial Mall",,  43.701557, -79.757133,,,0,,,1
00019770,,"Kennedy Rd N at Vodden St E",,  43.703186, -79.759346,,,0,,,1
00019780,,"Kennedy Rd N at Townsend Gate",,  43.705814, -79.762886,,,0,,,1
00019790,,"Kennedy Rd N at Williams Pky E",,  43.708355, -79.766266,,,0,,,1
00019800,,"Kennedy Rd N n/of Williams Pky E",,  43.709923, -79.768440,,,0,,,1
00019810,,"Kennedy Rd N at Rutherford Rd N",,  43.711605, -79.770599,,,0,,,1
00019820,,"Kennedy Rd N btwn Rutherford Rd N & Bovaird Dr E",,  43.713482, -79.773239,,,0,,,0
00019830,,"Kennedy Rd N at Bovaird Dr E",,  43.715656, -79.775978,,,0,,,1
00019840,,"Kennedy Rd N at Notre Dame Ave",,  43.719166, -79.780853,,,0,,,1
00019850,,"Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave",,  43.721191, -79.783646,,,0,,,1
00019860,,"Kennedy Rd N at Cochrane Ave",,  43.722820, -79.785820,,,0,,,1
00019870,,"Kennedy Rd N at Heart Lake Medical",,  43.724125, -79.787590,,,0,,,0
00019880,,"Kennedy Rd N at Piedmont Dr",,  43.725735, -79.789825,,,0,,,0
00019890,,"Kennedy Rd N n/of Piedmont Dr",,  43.727066, -79.791618,,,0,,,0
00019900,,"Kennedy Rd N at Sandalwood Pky E",,  43.727997, -79.792786,,,0,,,1
00019928,,"Heart Lake Terminal Route 7 NB - Arrival",,  43.727921, -79.798210,,,0,place_HTLK,,1
00019930,,"Heart Lake Terminal Route 7 / 7A SB - Departure",,  43.727940, -79.798233,,,0,place_HTLK,,1
00019940,,"Kennedy Rd S at Ambassador Dr",,  43.649807, -79.687447,,,0,,,1
00020200,,"Bramalea Rd n/of Fleetwood Cres",,  43.721962, -79.713913,,,0,,,1
00020270,,"Queen St E at Burger King",,  43.740379, -79.699158,,,0,,,1
00020300,,"Queen St E e/of Delta Park Blvd",,  43.746506, -79.692017,,,0,,,1
00020310,,"Queen St E at Auction Lane",,  43.749832, -79.688065,,,0,,,1
00020355,,"Chrysler Dr s/of Williams Pky E",,  43.748287, -79.714157,,,0,,,1
00020370,,"Hwy 7 at Roybridge Gate",,  43.771786, -79.626015,,,0,,,0
00020390,,"Hwy 7 e/of Hwy 27",,  43.773075, -79.620888,,,0,,,1
00020400,,"Hwy 7 e/of Martin Grove Rd",,  43.775921, -79.608658,,,0,,,1
00020420,,"Hwy 7 at Kipling Ave",,  43.778484, -79.597504,,,0,,,1
00020430,,"Hwy 7 at Islington Ave",,  43.780468, -79.589554,,,0,,,1
00020460,,"Hwy 7 at Pine Valley Dr",,  43.784172, -79.572426,,,0,,,1
00020480,,"Hwy 7 at Whitmore Rd",,  43.787285, -79.556534,,,0,,,1
00020500,,"Hwy 7 w/of Weston Rd",,  43.789173, -79.547859,,,0,,,1
00020940,,"Hwy 7 at Weston Rd",,  43.789623, -79.547081,,,0,,,1
00020960,,"Hwy 7 at Ansley Grove Rd",,  43.787918, -79.555359,,,0,,,1
00020980,,"Hwy 7 w/of Pine Valley Dr",,  43.784153, -79.573784,,,0,,,1
00021010,,"Hwy 7 at Islington Ave",,  43.780548, -79.590233,,,0,,,1
00021020,,"Hwy 7 w/of Kipling Ave",,  43.778904, -79.597046,,,0,,,1
00021040,,"Hwy 7 at Martin Grove Rd",,  43.776035, -79.609230,,,0,,,1
00021060,,"Hwy 7 at Hwy 27",,  43.774227, -79.617332,,,0,,,1
00021100,,"Queen St E w/of Palleschi Dr",,  43.765198, -79.661736,,,0,,,1
00021135,,"Queen St E at Auction Lane",,  43.750946, -79.687393,,,0,,,1
00021137,,"Queen St E at Maritime Ontario",,  43.745823, -79.693443,,,0,,,1
00021160,,"Queen St E at Canadian Tire",,  43.740463, -79.699715,,,0,,,0
00021200,,"Torbram Rd n/of Queen St E",,  43.734882, -79.708061,,,0,,,1
00021210,,"Bramalea Rd at Kensington Rd",,  43.723255, -79.716019,,,0,,,1
00022620,,"Bartley Bull Pkwy e/of Main St S",,  43.667858, -79.734795,,,0,,,1
00022640,,"Bartley Bull Pky at Golf View Dr",,  43.670383, -79.732269,,,0,,,0
00022650,,"Bartley Bull Pky at Caldwell Cres (W)",,  43.672115, -79.729225,,,0,,,0
00022660,,"Bartley Bull Pky at Orchard Dr",,  43.673988, -79.726784,,,0,,,1
00022670,,"Bartley Bull Pky opp Kilmanagh Crt",,  43.675407, -79.726219,,,0,,,1
00022680,,"Bartley Bull Pky at Rambler Dr",,  43.677578, -79.728691,,,0,,,1
00022690,,"Bartley Bull Pky s/of Robert Cres",,  43.679333, -79.731476,,,0,,,1
00022700,,"Bartley Bull Pky btwn Roberts Cres & Tullamore Rd",,  43.681553, -79.733948,,,0,,,1
00022710,,"Bartley Bull Pky at Tullamore Rd",,  43.682312, -79.735573,,,0,,,0
00022720,,"Harper Rd n/of Bartley Bull Pkwy",,  43.680832, -79.737854,,,0,,,0
00022730,,"Harper Rd at Jersey Ave",,  43.682209, -79.740257,,,0,,,0
00022740,,"Harper Rd at Cornwall Rd",,  43.683472, -79.742485,,,0,,,0
00022750,,"Marsden Cres at Eldomar Ave",,  43.683422, -79.743912,,,0,,,0
00022760,,"Sterne Ave n/of Eldomar Ave",,  43.684391, -79.743645,,,0,,,1
00022770,,"Sterne Ave at Clarence St",,  43.685875, -79.745636,,,0,,,1
00022780,,"Centre St S n/of Hardwick Dr",,  43.686729, -79.747002,,,0,,,0
00022790,,"Centre St S opp Haslemere Ave",,  43.687969, -79.749451,,,0,,,0
00022800,,"Centre St S at John St",,  43.690193, -79.753632,,,0,,,1
00022810,,"Centre St N n/of Queen St E",,  43.691193, -79.755379,,,0,,,0
00022820,,"Centre St N n/of Church St",,  43.692886, -79.758270,,,0,,,0
00022830,,"Centre St N at Woodward Ave",,  43.693935, -79.760109,,,0,,,0
00022840,,"Centre St N n/of Beech St",,  43.696667, -79.762726,,,0,,,1
00022850,,"Centre St N n/of Vodden St E",,  43.698040, -79.764511,,,0,,,1
00022860,,"Centre St N n/of Tolton (Sr. John A. McDonald PS)",,  43.699249, -79.766563,,,0,,,1
00022875,,"Centre St N opp Prouse Dr",,  43.702206, -79.770729,,,0,,,1
00022880,,"Centre St N n/of Williams Pky E",,  43.703827, -79.772911,,,0,,,1
00022890,,"Centre St N at Claypine Trail",,  43.706047, -79.771614,,,0,,,0
00022900,,"Centre St N at Blackthorn Lane (N)",,  43.708263, -79.771828,,,0,,,1
00022910,,"Centre St N opp Foster Cres",,  43.709679, -79.772614,,,0,,,1
00022920,,"Centre St N at Kennedy Rd N",,  43.711380, -79.770981,,,0,,,1
00022930,,"Rutherford Rd N e/of Kennedy Rd N",,  43.712234, -79.770088,,,0,,,1
00022940,,"Rutherford Rd N at Weybridge Trail (E)",,  43.713493, -79.768539,,,0,,,1
00022950,,"Rutherford Rd N opp Wikander Way",,  43.713596, -79.766418,,,0,,,1
00022960,,"Rutherford Rd N at Weybridge Trail (W)",,  43.713856, -79.763680,,,0,,,1
00022970,,"Rutherford Rd N s/of Williams Pky E",,  43.712719, -79.760086,,,0,,,1
00022980,,"Rutherford Rd N at Bruce Beer Dr (S)",,  43.709450, -79.757553,,,0,,,1
00022990,,"Rutherford Rd N opp Century Gardens Park",,  43.707973, -79.756683,,,0,,,1
00023000,,"Rutherford Rd N at Vodden St E",,  43.707008, -79.754761,,,0,,,1
00023010,,"Rutherford Rd N at Reigate Ave",,  43.705910, -79.750198,,,0,,,1
00023020,,"Rutherford Rd N at Madoc Dr",,  43.704468, -79.747803,,,0,,,1
00023030,,"Rutherford Rd N n/of Queen St E (at Archdekin Dr)",,  43.702862, -79.744644,,,0,,,1
00023040,,"Queen St E w/of Hwy 410 Ramp ( at Burger King )",,  43.703171, -79.740685,,,0,,,1
00023058,,"Queen St w/of Dixie Rd",,  43.713638, -79.729073,,,0,,,0
00023070,,"Peel Centre Dr e/of BCC Entrance (opp ROP Bldg)",,  43.717339, -79.723412,,,0,,,1
00023140,,"Team Canada Dr btwn Knightsbridge & Peel Cente Dr",,  43.717651, -79.719574,,,0,,,1
00023150,,"Peel Centre Dr at Region of Peel Bldg.",,  43.718548, -79.722321,,,0,,,1
00023165,,"Queen St E btwn Dixie Rd & Laurelcrest St",,  43.711143, -79.732414,,,0,,,0
00023180,,"Queen St E w/of Hwy 410 (Petro Canada)",,  43.703861, -79.740471,,,0,,,1
00023190,,"Rutherford Rd N n/of Queen St E",,  43.702255, -79.742905,,,0,,,1
00023200,,"Rutherford Rd N n/of Archdekin Dr (S)",,  43.702995, -79.744507,,,0,,,0
00023210,,"Rutherford Rd N at Madoc Dr",,  43.704395, -79.747284,,,0,,,1
00023220,,"Rutherford Rd N at Herkley Dr",,  43.706223, -79.750374,,,0,,,0
00023230,,"Rutherford Rd N at Vodden St E",,  43.706955, -79.754044,,,0,,,0
00023235,,"Rutherford Rd N at Gordon Dr",,  43.707542, -79.755623,,,0,,,1
00023250,,"Rutherford Rd N at Archdekin Dr (N)",,  43.709671, -79.757439,,,0,,,1
00023260,,"Rutherford Rd N s/of Williams Pky E",,  43.712929, -79.759995,,,0,,,1
00023265,,"Rutherford Rd N btwn Williams Pky & Wikander Way",,  43.714314, -79.762459,,,0,,,0
00023270,,"Rutherford Rd N w/of Thorson Gate",,  43.713680, -79.764687,,,0,,,1
00023290,,"Rutherford Rd e/of Winterfold Dr",,  43.713863, -79.767639,,,0,,,0
00023300,,"Rutherford Rd N at Kennedy Rd N",,  43.711926, -79.770699,,,0,,,1
00023310,,"Centre St N at Foster Cres",,  43.709644, -79.772827,,,0,,,1
00023320,,"Centre St N s/of Dawson Cres",,  43.708111, -79.771927,,,0,,,1
00023330,,"Centre St N opp Claypine Trail",,  43.706135, -79.771782,,,0,,,0
00023340,,"Centre St N at Williams Pky E",,  43.703438, -79.772682,,,0,,,1
00023350,,"Centre St N at Linkdale Rd",,  43.701614, -79.770210,,,0,,,1
00023360,,"Centre St N at Tolton Dr",,  43.698814, -79.765877,,,0,,,1
00023370,,"Centre St N at Vodden St E",,  43.697456, -79.764038,,,0,,,1
00023390,,"Centre St N at Scott St",,  43.694069, -79.760582,,,0,,,1
00023400,,"Centre St N at Church St",,  43.692600, -79.758034,,,0,,,1
00023410,,"Centre St N at Queen St E",,  43.690849, -79.754997,,,0,,,1
00023430,,"Centre St S at Haslemere Ave",,  43.687904, -79.749664,,,0,,,1
00023440,,"Centre St S s/of Haslemere Ave",,  43.686882, -79.747406,,,0,,,0
00023450,,"Sterne Ave s/of Clarence St",,  43.685535, -79.745422,,,0,,,1
00023460,,"Sterne Ave at Eldomar Ave",,  43.684174, -79.743584,,,0,,,1
00023475,,"Marsden Cres at Eldomar Ave",,  43.683105, -79.743729,,,0,,,0
00023480,,"Harper Rd at Golding Ave",,  43.683048, -79.741966,,,0,,,0
00023490,,"Harper Rd opp Jersey Ave",,  43.682262, -79.740601,,,0,,,0
00023500,,"Harper Rd at Bartley Bull Pky",,  43.680611, -79.737701,,,0,,,0
00023510,,"Bartley Bull Pky at Tullamore Rd",,  43.682152, -79.735893,,,0,,,1
00023520,,"Bartley Bull Pky btwn Tullamore Rd & Roberts Cres",,  43.681499, -79.734077,,,0,,,1
00023530,,"Bartley Bull Pky at Roberts Cres",,  43.680050, -79.732460,,,0,,,1
00023540,,"Bartley Bull Pky at Watson Cres",,  43.678841, -79.731117,,,0,,,1
00023550,,"Bartley Bull Pky at Caledon Cres",,  43.677464, -79.728722,,,0,,,1
00023560,,"Bartley Bull Pky s/of Kilmanagh Crt",,  43.675220, -79.726334,,,0,,,0
00023570,,"Bartley Bull Pky at Orchard Dr",,  43.674259, -79.726624,,,0,,,1
00023580,,"Bartley Bull Pky opp Caldwell Cres (W)",,  43.672379, -79.729073,,,0,,,0
00023590,,"Bartley Bull Pky at Erindale Cres",,  43.671001, -79.730690,,,0,,,1
00023600,,"Bartley Bull Pky at Bartley Bull Pky",,  43.670525, -79.733391,,,0,,,1
00023610,,"Bartley Bull Pkwy at Main St S",,  43.668884, -79.734047,,,0,,,0
00023635,,"Williams Pky W at Murray St",,  43.697632, -79.778831,,,0,,,0
00023840,,"Central Park Dr at Bramalea Rd",,  43.729401, -79.724686,,,0,,,1
00023880,,"Central Park Dr at Hilldale Cres (E)",,  43.729000, -79.725540,,,0,,,1
00023890,,"Central Park Dr at Hilldale Cres (W)",,  43.726173, -79.728050,,,0,,,1
00023900,,"Central Park Dr s/of Howden St",,  43.723766, -79.726295,,,0,,,1
00023910,,"Central Park Dr s/of Hanover Rd",,  43.721035, -79.723106,,,0,,,1
00024260,,"Jordan Blvd at Jayfield Rd",,  43.739941, -79.727020,,,0,,,0
00024290,,"North Park Dr opp Jaffa Dr",,  43.743557, -79.733055,,,0,,,0
00024300,,"North Park Dr opp Jefferson Rd",,  43.740345, -79.735703,,,0,,,0
00024380,,"North Park Dr at Jefferson Rd",,  43.740166, -79.735588,,,0,,,0
00024385,,"North Park Dr btwn Jefferson Rd & Jaffa Dr",,  43.742283, -79.733772,,,0,,,0
00024390,,"North Park Dr e/of Jaffa Dr",,  43.743443, -79.732887,,,0,,,0
00024430,,"Jordan Blvd at Williams Pky E",,  43.738640, -79.725685,,,0,,,1
00024830,,"Vodden St E at Ken Whillans Dr",,  43.694523, -79.767532,,,0,,,0
00024840,,"Vodden St E at Centre St N",,  43.697552, -79.764313,,,0,,,0
00024850,,"Vodden St E at Post Rd",,  43.698845, -79.762878,,,0,,,0
00024855,,"Vodden St E at Cumberland Dr",,  43.701046, -79.760483,,,0,,,0
00024860,,"Vodden St E at Kennedy Rd N",,  43.702103, -79.759209,,,0,,,0
00024870,,"Vodden St E at Hansen Rd",,  43.703880, -79.757294,,,0,,,1
00024880,,"Vodden St E at Rutherford Rd N",,  43.706806, -79.754402,,,0,,,0
00024890,,"Vodden St E e/of Robwill Crt",,  43.707836, -79.753265,,,0,,,0
00024900,,"Vodden St E w/of Archdekin Dr",,  43.709843, -79.750946,,,0,,,1
00024910,,"Vodden St E at 399 Vodden St E",,  43.711296, -79.749245,,,0,,,1
00024920,,"Vodden St E e/of Lansdowne Dr",,  43.713036, -79.744583,,,0,,,1
00024930,,"Vodden St E at Laurelcrest St",,  43.714252, -79.742371,,,0,,,1
00024940,,"Vodden St E at Howden Blvd",,  43.716293, -79.741714,,,0,,,1
00024980,,"Howden Blvd e/of Hedgeson Crt (Howden Rec Centre)",,  43.722309, -79.730324,,,0,,,1
00024990,,"Howden Blvd w/of Heathcliffe Square",,  43.723701, -79.728333,,,0,,,1
00025030,,"Central Park Dr at Gleneaden Crt",,  43.731831, -79.721924,,,0,,,0
00025050,,"Central Park Dr opp Greenbriar Rec Centre",,  43.735184, -79.715660,,,0,,,1
00025060,,"Central Park Dr at Torbram Rd",,  43.738205, -79.713005,,,0,,,1
00025080,,"Corporation Dr at Bramkay St",,  43.740273, -79.710358,,,0,,,1
00025090,,"Chrysler Dr n/of Corporation Dr",,  43.743568, -79.707451,,,0,,,1
00025095,,"Chrysler Dr at 255 Chrysler Dr",,  43.744976, -79.709366,,,0,,,1
00025120,,"Chrysler Dr at Williams Pky E",,  43.748524, -79.714058,,,0,,,1
00025130,,"Williams Pky E at 1995 Williams Pky E",,  43.751663, -79.710541,,,0,,,0
00025140,,"Williams Pky E at Airport Rd",,  43.752682, -79.709366,,,0,,,0
00025150,,"Williams Pky E at Spar Dr",,  43.754585, -79.707169,,,0,,,1
00025160,,"Williams Pky E at 2021 Williams Pky E",,  43.756969, -79.704445,,,0,,,0
00025170,,"Williams Pky E w/of Sun Pac Blvd",,  43.759083, -79.702011,,,0,,,1
00025175,,"Williams Pky E at Sun Pac Blvd",,  43.760506, -79.700371,,,0,,,0
00025180,,"Sun Pac Blvd at 10 Sun Pac Blvd.",,  43.759312, -79.698227,,,0,,,0
